FirstDateOfWeek,LastDateOfWeek,MMWRweek,MMWRyear,Disease,Place_name,Cases,Cases_Label,ReportWeekBegin,ReportWeekEnd,ReportWeek,ReportYear,RunDate
2021-01-24,2021-01-30,4,2021,Tuberculosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-24,2021-01-30,4,2021,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Adult lead poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Hepatitis B (chronic),Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Hepatitis C (acute),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Salmonellosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Shigellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,Tuberculosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-01-31,2021-02-06,5,2021,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Campylobacteriosis,Oregon,12,12,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Chlamydia,Oregon,283,283,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Congenital syphilis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Early syphilis,Oregon,29,29,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Hepatitis C (chronic),Oregon,95,95,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-07,2021-02-13,6,2021,Shigellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Campylobacteriosis,Oregon,9,9,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Chlamydia,Oregon,249,249,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Early syphilis,Oregon,13,13,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Gonorrhea,Oregon,99,99,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Hepatitis A,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Hepatitis C (chronic),Oregon,69,69,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-14,2021-02-20,7,2021,Yersiniosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-02-21,2021-02-27,8,2021,Campylobacteriosis,Oregon,22,22,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Cryptococcosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Hepatitis B (chronic),Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Salmonellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Shigellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Cryptococcosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Early syphilis,Oregon,23,23,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Hepatitis B (chronic),Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Hepatitis C (acute),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Hepatitis C (chronic),Oregon,61,61,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Shigellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Campylobacteriosis,Oregon,37,37,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Chlamydia,Oregon,347,347,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Early syphilis,Oregon,31,31,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Gonorrhea,Oregon,120,120,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Hepatitis C (chronic),Oregon,83,83,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Campylobacteriosis,Oregon,34,34,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Chlamydia,Oregon,302,302,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Cryptosporidiosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Early syphilis,Oregon,22,22,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Gonorrhea,Oregon,146,146,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Hepatitis A,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Hepatitis C (chronic),Oregon,60,60,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,HUS,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Listeriosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Yersiniosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,CRE,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Cryptosporidiosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Giardiasis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Cryptococcosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Extrapulmonary NTM,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Hepatitis C (chronic),Oregon,79,79,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,HIV,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Salmonellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Gonorrhea,Oregon,114,114,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Pesticide Poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Campylobacteriosis,Oregon,27,27,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Chlamydia,Oregon,301,301,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Early syphilis,Oregon,23,23,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Haemophilus influenzae,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Hepatitis C (chronic),Oregon,98,98,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Coccidioidomycosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,CRE,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,E. coli (STEC),Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Giardiasis,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Gonorrhea,Oregon,113,113,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Salmonellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Yersiniosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Adult lead poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Cryptosporidiosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Hepatitis B (chronic),Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Legionellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Lyme disease,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Shigellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,CRE,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Cryptococcosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Extrapulmonary NTM,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Giardiasis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,HIV,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Salmonellosis,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Tuberculosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Congenital syphilis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Hepatitis B (chronic),Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Legionellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,Shigellosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-09,2021-05-15,19,2021,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Campylobacteriosis,Oregon,25,25,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Chlamydia,Oregon,309,309,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Early syphilis,Oregon,25,25,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Extrapulmonary NTM,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Hepatitis C (chronic),Oregon,80,80,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-16,2021-05-22,20,2021,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Coccidioidomycosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,E. coli (STEC),Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Gonorrhea,Oregon,133,133,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Pesticide Poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-23,2021-05-29,21,2021,Yersiniosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Adult lead poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Campylobacteriosis,Oregon,36,36,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Chlamydia,Oregon,315,315,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Cryptosporidiosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Haemophilus influenzae,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,Lyme disease,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-05-30,2021-06-05,22,2021,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Coccidioidomycosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,CRE,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Giardiasis,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,HIV,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Salmonellosis,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Tuberculosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-06,2021-06-12,23,2021,Yersiniosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Hepatitis B (acute),Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Hepatitis B (chronic),Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-13,2021-06-19,24,2021,Hepatitis C (acute),Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Gonorrhea,Oregon,134,134,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Legionellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-20,2021-06-26,25,2021,Yersiniosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Childhood lead poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,CRE,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Cryptosporidiosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Extrapulmonary NTM,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Giardiasis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,HIV,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Legionellosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-06-27,2021-07-03,26,2021,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,CRE,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,Giardiasis,Oregon,12,12,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,Hepatitis B (acute),Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,HIV,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,Legionellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-04,2021-07-10,27,2021,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,HIV,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,Pertussis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,Pesticide Poisoning,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-11,2021-07-17,28,2021,Vibriosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-18,2021-07-24,29,2021,E. coli (STEC),Oregon,9,9,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-18,2021-07-24,29,2021,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-18,2021-07-24,29,2021,Pesticide Poisoning,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-18,2021-07-24,29,2021,Vibriosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2021-07-25,2021-07-31,30,2021,Adult lead poisoning,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
